customer_id,arrival_time,service_start_time,service_end_time,interarrival_sec,service_time_sec,service_type,queue_at_arrival,wait_time_sec,system_time_sec,interarrival_min,service_time_min,wait_time_min,system_time_min
26,2024-01-01 08:19:22.768163,2024-01-01 08:33:04.001904,2024-01-01 08:33:44.452675,86.6523247798094,40.450770753466465,drink,1,821.233741,861.684512,1.4442054129968234,0.6741795125577744,13.687229016666667,14.361408533333334
27,2024-01-01 08:20:30.127650,2024-01-01 08:33:44.452675,2024-01-01 08:36:49.747067,67.35948721151446,185.29439194739496,food,1,794.325025,979.619417,1.1226581201919077,3.088239865789916,13.238750416666667,16.326990283333334
28,2024-01-01 08:21:24.553388,2024-01-01 08:36:49.747067,2024-01-01 08:39:49.257710,54.425738683499965,179.5106432742509,food,1,925.193679,1104.704322,0.9070956447249994,2.9918440545708482,15.41989465,18.4117387
29,2024-01-01 08:22:11.593874,2024-01-01 08:39:49.257710,2024-01-01 08:40:47.328226,47.04048568763225,58.07051659892377,drink,1,1057.663836,1115.734352,0.7840080947938708,0.9678419433153961,17.6277306,18.595572533333332
30,2024-01-01 08:22:30.341962,2024-01-01 08:40:47.328226,2024-01-01 08:41:21.813606,18.748087967396344,34.485379224884014,drink,1,1096.986264,1131.471644,0.31246813278993907,0.5747563204147336,18.2831044,18.857860733333332
31,2024-01-01 08:24:18.210857,2024-01-01 08:41:21.813606,2024-01-01 08:44:08.548457,107.8688944800478,166.73485089063237,food,1,1023.602749,1190.3376,1.7978149080007966,2.7789141815105394,17.060045816666666,19.83896
32,2024-01-01 08:25:10.099128,2024-01-01 08:44:08.548457,2024-01-01 08:45:05.243289,51.888271653754686,56.69483221314596,drink,1,1138.449329,1195.144161,0.8648045275625781,0.9449138702190993,18.974155483333334,19.919069349999997
33,2024-01-01 08:25:55.210420,2024-01-01 08:45:05.243289,2024-01-01 08:45:43.144305,45.111291450565815,37.90101643538941,drink,1,1150.032869,1187.933885,0.7518548575094303,0.6316836072564901,19.167214483333332,19.79889808333333
34,2024-01-01 08:26:16.854863,2024-01-01 08:45:43.144305,2024-01-01 08:47:15.851715,21.644443531886488,92.70741008451948,food,1,1166.289442,1258.996852,0.3607407255314415,1.545123501408658,19.438157366666665,20.983280866666668
35,2024-01-01 08:27:03.263110,2024-01-01 08:47:15.851715,2024-01-01 08:50:02.959772,46.40824680356629,167.10805629847744,food,1,1212.588605,1379.696662,0.7734707800594383,2.7851342716412906,20.20981008333333,22.99494436666667
36,2024-01-01 08:27:46.713960,2024-01-01 08:50:02.959772,2024-01-01 08:54:11.512789,43.450850322081685,248.55301758808392,food,1,1336.245812,1584.798829,0.7241808387013614,4.1425502931347316,22.27076353333333,26.41331381666667
37,2024-01-01 08:29:37.874770,2024-01-01 08:54:11.512789,2024-01-01 08:55:01.994404,111.16081013515792,50.48161510956402,drink,1,1473.638019,1524.119634,1.8526801689192987,0.841360251826067,24.56063365,25.401993899999997
38,2024-01-01 08:30:22.969910,2024-01-01 08:55:01.994404,2024-01-01 08:57:50.706789,45.095139150425226,168.71238438713962,food,1,1479.024494,1647.736879,0.7515856525070871,2.811873073118994,24.650408233333334,27.46228131666667
39,2024-01-01 08:31:08.941427,2024-01-01 08:57:50.706789,2024-01-01 09:00:51.638242,45.97151788873345,180.9314529913879,food,1,1601.765362,1782.696815,0.7661919648122242,3.015524216523132,26.69608936666667,29.711613583333335
40,2024-01-01 08:31:30.766288,2024-01-01 09:00:51.638242,2024-01-01 09:01:35.463667,21.82486051733209,43.82542516675686,drink,1,1760.871954,1804.697379,0.3637476752888682,0.730423752779281,29.3478659,30.07828965
41,2024-01-01 08:31:58.577214,2024-01-01 09:01:35.463667,2024-01-01 09:05:37.312241,27.81092604403632,241.84857449117328,food,1,1776.886453,2018.735027,0.463515434067272,4.030809574852888,29.614774216666667,33.64558378333333
42,2024-01-01 08:32:58.300133,2024-01-01 09:05:37.312241,2024-01-01 09:06:05.312241,59.72291896417378,28.0,drink,1,1959.012108,1987.012108,0.9953819827362297,0.4666666666666667,32.6502018,33.116868466666666
43,2024-01-01 08:33:10.501524,2024-01-01 09:06:05.312241,2024-01-01 09:07:19.476296,12.20139051826811,74.16405492517842,drink,1,1974.810717,2048.974772,0.20335650863780183,1.236067582086307,32.91351195,34.14957953333333
44,2024-01-01 08:34:27.135582,2024-01-01 09:07:19.476296,2024-01-01 09:08:47.716216,76.63405894602201,88.23991928910505,drink,1,1972.340714,2060.580634,1.2772343157670334,1.470665321485084,32.872345233333334,34.34301056666666
45,2024-01-01 08:35:44.915740,2024-01-01 09:08:47.716216,2024-01-01 09:09:31.637177,77.78015764113613,43.92096101826002,drink,1,1982.800476,2026.721437,1.2963359606856022,0.7320160169710004,33.046674599999996,33.778690616666665
46,2024-01-01 08:36:10.864711,2024-01-01 09:09:31.637177,2024-01-01 09:09:59.637177,25.948971010929192,28.0,drink,1,2000.772466,2028.772466,0.4324828501821532,0.4666666666666667,33.346207766666666,33.812874433333334
47,2024-01-01 08:37:05.405409,2024-01-01 09:09:59.637177,2024-01-01 09:12:16.411347,54.54069749570249,136.77417076130786,food,1,1974.231768,2111.005938,0.9090116249283748,2.279569512688464,32.9038628,35.1834323
48,2024-01-01 08:38:33.614035,2024-01-01 09:12:16.411347,2024-01-01 09:14:39.465816,88.20862618033834,143.05446829384144,food,1,2022.797312,2165.851781,1.4701437696723056,2.3842411382306907,33.71328853333333,36.09752968333333
49,2024-01-01 08:39:14.997860,2024-01-01 09:14:39.465816,2024-01-01 09:17:47.185145,41.38382510548528,187.71932899679535,food,1,2124.467956,2312.187285,0.6897304184247547,3.1286554832799225,35.407799266666665,38.53645475
50,2024-01-01 08:39:51.866798,2024-01-01 09:17:47.185145,2024-01-01 09:19:17.185145,36.86893799366312,90.0,food,1,2275.318347,2365.318347,0.6144822998943853,1.5,37.92197245,39.42197245
51,2024-01-01 08:40:31.522217,2024-01-01 09:19:17.185145,2024-01-01 09:23:57.185145,39.655419163588334,280.0,food,1,2325.662928,2605.662928,0.6609236527264722,4.666666666666667,38.761048800000005,43.42771546666667
52,2024-01-01 08:41:23.342569,2024-01-01 09:23:57.185145,2024-01-01 09:24:42.125267,51.82035197816404,44.94012256897241,drink,1,2553.842576,2598.782698,0.8636725329694007,0.7490020428162069,42.56404293333333,43.313044966666666
53,2024-01-01 08:41:53.488550,2024-01-01 09:24:42.125267,2024-01-01 09:25:29.995219,30.145980680322822,47.86995178388718,drink,1,2568.636717,2616.506669,0.5024330113387137,0.797832529731453,42.810611949999995,43.60844448333333
54,2024-01-01 08:42:28.464935,2024-01-01 09:25:29.995219,2024-01-01 09:26:29.224071,34.97638485156133,59.22885150452842,drink,1,2581.530284,2640.759136,0.5829397475260222,0.9871475250754737,43.025504733333335,44.01265226666667
55,2024-01-01 08:43:20.879950,2024-01-01 09:26:29.224071,2024-01-01 09:26:57.224071,52.41501559713831,28.0,drink,1,2588.344121,2616.344121,0.8735835932856385,0.4666666666666667,43.139068683333335,43.60573535
56,2024-01-01 08:43:54.108477,2024-01-01 09:26:57.224071,2024-01-01 09:29:39.842299,33.22852727576658,162.61822875050993,food,1,2583.115594,2745.733822,0.553808787929443,2.710303812508499,43.051926566666666,45.76223036666667
57,2024-01-01 08:44:14.654370,2024-01-01 09:29:39.842299,2024-01-01 09:30:57.559674,20.54589245570356,77.71737519434069,drink,1,2725.187929,2802.905304,0.3424315409283926,1.2952895865723448,45.41979881666667,46.7150884
58,2024-01-01 08:44:26.039380,2024-01-01 09:30:57.559674,2024-01-01 09:31:44.947083,11.385009771966928,47.38740899292563,drink,1,2791.520294,2838.907703,0.18975016286611546,0.7897901498820938,46.52533823333333,47.31512838333333
59,2024-01-01 08:45:11.653953,2024-01-01 09:31:44.947083,2024-01-01 09:32:59.965398,45.61457350652173,75.0183141667928,drink,1,2793.29313,2868.311445,0.7602428917753622,1.2503052361132134,46.5548855,47.805190749999994
60,2024-01-01 08:46:36.857322,2024-01-01 09:32:59.965398,2024-01-01 09:33:33.409287,85.2033689517326,33.443889533269896,drink,1,2783.108076,2816.551965,1.4200561491955432,0.5573981588878316,46.3851346,46.942532750000005
61,2024-01-01 08:47:32.961132,2024-01-01 09:33:33.409287,2024-01-01 09:36:41.616898,56.103809911764166,188.20761058382502,food,1,2760.448155,2948.655766,0.9350634985294027,3.136793509730417,46.00746925,49.144262766666664
62,2024-01-01 08:47:54.051447,2024-01-01 09:36:41.616898,2024-01-01 09:37:18.581189,21.090314579797976,36.96429128202826,drink,1,2927.565451,2964.529742,0.35150524299663294,0.6160715213671377,48.79275751666667,49.40882903333333
63,2024-01-01 08:48:21.731773,2024-01-01 09:37:18.581189,2024-01-01 09:38:11.242131,27.68032592870662,52.66094171955411,drink,1,2936.849416,2989.510358,0.46133876547844366,0.8776823619925685,48.94749026666667,49.82517263333333
64,2024-01-01 08:48:58.434701,2024-01-01 09:38:11.242131,2024-01-01 09:39:19.429913,36.7029287302674,68.187782552474,drink,1,2952.80743,3020.995212,0.61171547883779,1.1364630425412334,49.213457166666664,50.3499202
65,2024-01-01 08:50:51.537972,2024-01-01 09:39:19.429913,2024-01-01 09:40:04.573038,113.10327091661087,45.14312443570099,drink,1,2907.891941,2953.035066,1.8850545152768479,0.7523854072616831,48.46486568333333,49.2172511
66,2024-01-01 08:52:47.993637,2024-01-01 09:40:04.573038,2024-01-01 09:41:34.573038,116.4556645932227,90.0,food,1,2836.579401,2926.579401,1.9409277432203784,1.5,47.27632335,48.77632335
67,2024-01-01 08:54:37.040598,2024-01-01 09:41:34.573038,2024-01-01 09:42:11.036691,109.04696167918405,36.463653578112314,drink,1,2817.53244,2853.996093,1.8174493613197342,0.6077275596352052,46.958874,47.56660155
68,2024-01-01 08:55:25.389635,2024-01-01 09:42:11.036691,2024-01-01 09:42:55.901577,48.34903684966487,44.864885920041765,drink,1,2805.647056,2850.511942,0.8058172808277478,0.7477480986673627,46.76078426666666,47.50853236666667
69,2024-01-01 08:58:37.888244,2024-01-01 09:42:55.901577,2024-01-01 09:43:44.677761,192.49860889524246,48.77618345472319,drink,1,2658.013333,2706.789517,3.208310148254041,0.8129363909120532,44.30022221666666,45.11315861666667
70,2024-01-01 08:59:06.453595,2024-01-01 09:43:44.677761,2024-01-01 09:45:14.677761,28.565351048544876,90.0,food,1,2678.224166,2768.224166,0.4760891841424146,1.5,44.63706943333333,46.13706943333333
71,2024-01-01 08:59:42.338661,2024-01-01 09:45:14.677761,2024-01-01 09:48:16.285973,35.88506585459238,181.60821194875064,food,1,2732.3391,2913.947312,0.5980844309098731,3.0268035324791773,45.538985000000004,48.56578853333333
72,2024-01-01 09:00:55.723580,2024-01-01 09:48:16.285973,2024-01-01 09:49:46.285973,73.38491839780369,90.0,food,1,2840.562393,2930.562393,1.2230819732967282,1.5,47.34270655,48.84270655
73,2024-01-01 09:01:48.296566,2024-01-01 09:49:46.285973,2024-01-01 09:52:35.202434,52.57298658100992,168.9164614947647,food,1,2877.989407,3046.905868,0.876216443016832,2.815274358246078,47.96649011666667,50.781764466666665
74,2024-01-01 09:02:42.595633,2024-01-01 09:52:35.202434,2024-01-01 09:54:06.562416,54.29906660377566,91.35998209415776,food,1,2992.606801,3083.966783,0.9049844433962609,1.5226663682359627,49.876780016666665,51.399446383333334
75,2024-01-01 09:03:06.106955,2024-01-01 09:54:06.562416,2024-01-01 09:55:01.802676,23.511322085508933,55.240259338406446,drink,1,3060.455461,3115.695721,0.39185536809181554,0.9206709889734408,51.007591016666666,51.928262016666665
76,2024-01-01 09:03:49.371051,2024-01-01 09:55:01.802676,2024-01-01 09:56:27.541710,43.264096212829486,85.7390342402611,drink,1,3072.431625,3158.170659,0.7210682702138248,1.4289839040043517,51.20719375,52.63617765
77,2024-01-01 09:04:18.206924,2024-01-01 09:56:27.541710,2024-01-01 09:57:23.844539,28.83587328454073,56.30282898087406,drink,1,3129.334786,3185.637615,0.4805978880756789,0.9383804830145677,52.15557976666666,53.09396025
78,2024-01-01 09:04:36.047337,2024-01-01 09:57:23.844539,2024-01-01 09:58:19.660086,17.840412707803456,55.815547118930226,drink,1,3167.797202,3223.612749,0.29734021179672426,0.9302591186488371,52.79662003333333,53.726879149999995
79,2024-01-01 09:05:07.079399,2024-01-01 09:58:19.660086,2024-01-01 10:00:43.933891,31.0320617465406,144.273805003579,food,1,3192.580687,3336.854492,0.51720102910901,2.404563416726317,53.209678116666666,55.614241533333335
80,2024-01-01 09:05:59.660874,2024-01-01 10:00:43.933891,2024-01-01 10:01:43.310169,52.581475633731195,59.3762780187223,drink,1,3284.273017,3343.649295,0.8763579272288532,0.9896046336453718,54.737883616666664,55.72748825
81,2024-01-01 09:07:06.475558,2024-01-01 10:01:43.310169,2024-01-01 10:05:36.931005,66.81468333199464,233.62083637705155,food,1,3276.834611,3510.455447,1.113578055533244,3.8936806062841924,54.61391018333334,58.50759078333333
82,2024-01-01 09:07:17.544015,2024-01-01 10:05:36.931005,2024-01-01 10:07:47.394346,11.068457234245006,130.46334113211634,food,1,3499.38699,3629.850331,0.18447428723741677,2.1743890188686055,58.3231165,60.49750551666667
83,2024-01-01 09:08:02.010564,2024-01-01 10:07:47.394346,2024-01-01 10:08:49.256372,44.466548931605566,61.86202581768484,drink,1,3585.383782,3647.245808,0.7411091488600927,1.0310337636280806,59.756396366666664,60.78743013333334
84,2024-01-01 09:08:44.121575,2024-01-01 10:08:49.256372,2024-01-01 10:13:01.433393,42.11101094952724,252.17702062684833,food,1,3605.134797,3857.311818,0.7018501824921207,4.202950343780805,60.08557995,64.2885303
85,2024-01-01 09:09:35.149347,2024-01-01 10:13:01.433393,2024-01-01 10:15:12.426203,51.02777205674392,130.99281036919797,food,1,3806.284046,3937.276856,0.8504628676123986,2.1832135061532996,63.43806743333334,65.62128093333334
86,2024-01-01 09:09:56.507796,2024-01-01 10:15:12.426203,2024-01-01 10:17:32.548568,21.358448840477415,140.12236478656223,food,1,3915.918407,4056.040772,0.35597414734129024,2.3353727464427037,65.26530678333333,67.60067953333333
87,2024-01-01 09:10:18.154642,2024-01-01 10:17:32.548568,2024-01-01 10:18:00.548568,21.64684671321627,28.0,drink,1,4034.393926,4062.393926,0.3607807785536045,0.4666666666666667,67.23989876666667,67.70656543333334
88,2024-01-01 09:11:44.613330,2024-01-01 10:18:00.548568,2024-01-01 10:18:38.147992,86.45868800535816,37.59942429624658,drink,1,3975.935238,4013.534662,1.440978133422636,0.6266570716041097,66.2655873,66.89224436666667
89,2024-01-01 09:12:10.783703,2024-01-01 10:18:38.147992,2024-01-01 10:19:16.411747,26.170372677527272,38.26375499057831,drink,1,3987.364289,4025.628044,0.43617287795878784,0.6377292498429719,66.45607148333333,67.09380073333334
90,2024-01-01 09:12:45.616799,2024-01-01 10:19:16.411747,2024-01-01 10:19:44.411747,34.83309632995473,28.0,drink,1,3990.794948,4018.794948,0.5805516054992454,0.4666666666666667,66.51324913333333,66.9799158
91,2024-01-01 09:13:22.657021,2024-01-01 10:19:44.411747,2024-01-01 10:20:19.957171,37.04022157854159,35.54542333446794,drink,1,3981.754726,4017.30015,0.6173370263090265,0.5924237222411324,66.36257876666667,66.9550025
92,2024-01-01 09:13:51.839225,2024-01-01 10:20:19.957171,2024-01-01 10:22:07.989813,29.182204238613217,108.03264256397838,food,1,3988.117946,4096.150588,0.4863700706435536,1.800544042732973,66.46863243333333,68.26917646666668
93,2024-01-01 09:14:50.531489,2024-01-01 10:22:07.989813,2024-01-01 10:25:51.583176,58.69226328788047,223.59336234241638,food,1,4037.458324,4261.051687,0.9782043881313413,3.726556039040273,67.29097206666667,71.01752811666667
94,2024-01-01 09:15:46.443632,2024-01-01 10:25:51.583176,2024-01-01 10:26:26.120970,55.912143640624336,34.53779419593269,drink,1,4205.139544,4239.677338,0.9318690606770723,0.5756299032655449,70.08565906666666,70.66128896666667
95,2024-01-01 09:16:27.446830,2024-01-01 10:26:26.120970,2024-01-01 10:27:15.266652,41.00319778492727,49.14568188179707,drink,1,4198.67414,4247.819822,0.6833866297487879,0.8190946980299512,69.97790233333333,70.79699703333334
96,2024-01-01 09:16:57.711998,2024-01-01 10:27:15.266652,2024-01-01 10:28:21.004256,30.265168422537766,65.73760432162024,drink,1,4217.554654,4283.292258,0.5044194737089628,1.0956267386936707,70.29257756666667,71.38820430000001
97,2024-01-01 09:17:36.800633,2024-01-01 10:28:21.004256,2024-01-01 10:28:56.364874,39.08863422729631,35.360617758276426,drink,1,4244.203623,4279.564241,0.6514772371216052,0.5893436293046072,70.73672705,71.32607068333333
98,2024-01-01 09:18:23.467605,2024-01-01 10:28:56.364874,2024-01-01 10:30:44.598517,46.66697189875819,108.23364299759619,food,1,4232.897269,4341.130912,0.7777828649793032,1.8038940499599365,70.54828781666667,72.35218186666665
99,2024-01-01 09:18:51.169742,2024-01-01 10:30:44.598517,2024-01-01 10:31:31.275475,27.702136992333642,46.67695826403799,drink,1,4313.428775,4360.105733,0.4617022832055607,0.7779493044006333,71.89047958333335,72.66842888333333
100,2024-01-01 09:19:52.325641,2024-01-01 10:31:31.275475,2024-01-01 10:32:30.987745,61.155899199261775,59.712270360642115,drink,1,4298.949834,4358.662104,1.0192649866543628,0.9952045060107019,71.6491639,72.6443684
